,rating,review_text,title;;
8,['5.0 out of 5 stars'],['Purchased for my mother-in-law who has been using this for years.  Nice color.  Perfect for her.'],['Arrived quickly.  Purchased for my mother-in-law.'];;
"9,['5.0 out of 5 stars'],""[""""I'm so sensitive to makeup that almost everything irritates my skin.  About the time I find something that works, the company takes it off the market.  I'd been using this lipstick for a while and was happy to find it on Amazon.""""]"",""[""""Nice, doesn't irritate, soft color""""]""";;
"0,['4.0 out of 5 stars'],""['After reading many reviews, I chose this to be a bright pink addition to my lipsticks. I am not a heavy lipstick wearer due to my dry lips. I often only use clear or tinted lip balms. I decided to try this to be able to have a bright lip and hopefully not have it all over my face or dry my lips out. This did not disappoint on the color. I have fair skin and dark hair. When I wear it, people comment that I look younger. The only downside was that I needed to reapply it after a few hours. I think mostly that is due to my dry lips. Otherwise it is a great lipstick and a great price.']"",['Great BRIGHT Pink but needs to be reapplied every now and then.']";;
1,['2.0 out of 5 stars'],['The formula is the same but this color is NOT “Always Apricot.” It’s a bright orange shade. Disappointing!'],['Nope!'];;
"2,['4.0 out of 5 stars'],""['Nice color, although it’s a little darker than I expected.']"",['Four Stars']";;
3,['3.0 out of 5 stars'],['I bought the charming lilac. It was nothing like the color in the picture. Very much pinker than it shown. Still nice color though'],['Color not as shown'];;
"4,['1.0 out of 5 stars'],""['I bought the """"Lingering Mocha"""" and """"Opulent Organza"""", their colors are beautiful on the picture shown but when I received them, they are way too dark and their texture is very sticky, somewhat frosted that feels heavy on my lips. They are both moisturizing when applied at first BUT after an hour or so, they start to dry up my lips, its like I\'m wearing an old stock lipstick.']"",['dry up my lips']";;
"5,['1.0 out of 5 stars'],""[""""I DON'T REMEMBER ORDERING THIS ITEM!!!!! What's going on?""""]"",['did not order this item']";;
6,['5.0 out of 5 stars'],['The perfect colour lipstick!'],['The perfect colour lipstick!'];;
"7,['5.0 out of 5 stars'],""['I love this color. It is a nice soft peach and makes my pucker look plump.', 'I have ordered several since it has been discontinued in the drug stores.', 'Another goodie of mine that no longer exists. Thanks Amazon!!!']"",['Peachy']";;
8,['5.0 out of 5 stars'],['Hard to find in stores - I love this color. It works on everyone!'],['LOVE this color'];;
"9,['5.0 out of 5 stars'],""['Love this lipstick, the color -- the product is moist when applied. Quality product and good value.']"",['Five Stars']";;
"0,['5.0 out of 5 stars'],""['Very pink lipstick, moist on lips and lasts.  The color blends with other lipsticks and is a good basic color', 'to keep in cosmetic case.  I would buy again.  The lipstick stays pink, and feels natural on lips, not greasy', ' or drying.  Received quickly and packed correctly.']"",['The color blends with other lipsticks and is a good basic color to keep in cosmetic case']";;
"1,['3.0 out of 5 stars'],""[""""It's a little greasy and soft so it sort of crumbles - - I wouldn't buy it again.""""]"",['Disappointed.']";;
"2,['4.0 out of 5 stars'],""[""""This lipstick stays on all day for me, even through eating (unless it's corn on the cob).  Love the color, also.  The case is poorly designed and soon gets covered with lipstick.  That's the only reason I'm giving it 4 instead of 5 stars.  Now I need to decide what to replace it with, since this has been discontinued.  Wouldn't you know it?  Happens to me all the time.""""]"",['Stays On!']";;
"3,['1.0 out of 5 stars'],""['Still a nice shade, but not as blue as is shown. Big bummer!']"",['Careful. Color as advertised is not same as a actual color.']";;
4,['5.0 out of 5 stars'],['I was looking for a red shade. Very happy with the purchase. Nice coverage and the color suits my dark skin and lips. Not bright or dull. Just the right color I was looking.'],['737 persistent plum'];;
"5,['5.0 out of 5 stars'],""['beautiful  color, flat finish  i add gloss']"",""['beautiful color, flat finish i add']""";;
"6,['5.0 out of 5 stars'],""['I finally found the closest match to """"Naked Ambition """" which is discontinued and love it!']"",""['Just like """"Naked Ambition""""']""";;
7,['5.0 out of 5 stars'],['Excellent!'],['Excellent'];;
8,['5.0 out of 5 stars'],['just a delightful shade . . . for me at least / / / I will purchase again!'],['Five Stars'];;
"9,['1.0 out of 5 stars'],['This is the lipstick that wears off quickly in the middle and stays stained on the outside of your lips that WILL NOT rub off. Not at all a good look.'],""[""""L'Oreal Paris infallible lipstick... NOPE!""""]""";;
"0,['1.0 out of 5 stars'],""['Would give it a zero star, if possible. It arrived on time. However, when I opened the lipstick tube, it was smeared all around top and when twisted up, it was just coming apart. I tried to straighten, but when you put it on your lips it just came apart.']"",""['Would give it a zero star, if possible. ...']""";;
1,['5.0 out of 5 stars'],['love it'],['Five Stars'];;
2,['5.0 out of 5 stars'],['Very good! the color is slightly different from the pic but in a good way. love it'],['very good'];;
"3,['5.0 out of 5 stars'],""[""""Love this shade, it's the perfect deep mauve for my skin and looks glamorous but not overdone, and seems to last a while. Even when it fades the remaining shade is a nice one, plus I sometimes wear it over lip gloss for a lighter version."""", """"I think this colour's been discontinued which is such a shame, I've definitely stocked up since discovering it.""""]"",['Perfect Colour']";;
4,['5.0 out of 5 stars'],['mmmm'],['Five Stars'];;
"5,['1.0 out of 5 stars'],""['The color I received was the same number, 212, that I use, but it was much pinker than my 212 I have at home.  Mine at home had more of a browner pink tone which I really liked.  I gave this one to a friend.']"",['Mine at home had more of a browner pink tone which I really liked. I gave this one to a friend']";;
"6,['5.0 out of 5 stars'],""[""""This is the 2nd time I had ordered it.  It's one of my favorites.""""]"",['Five Stars']";;
"7,['2.0 out of 5 stars'],""['Does not glide on well. Needs more emollient. Result is an unnatural-looking, hard, chalky consistency.']"",""['Pretty Shade, BUT...']""";;
"8,['5.0 out of 5 stars'],""[""""Stays on longer than most.  Lipstick was delivered promptly and all was intact.  Though this lipstick will wear off like most lipsticks , it does leave faint color on your lips which is more than most do.  I've been very satisfied with it and was also satisfied with the seller. I recommend both the product and the seller.""""]"",['Love this lipstick!']";;
9,['2.0 out of 5 stars'],['The lipstick was broken. But i can still gently use it'],['Broken lipstick'];;
"0,['1.0 out of 5 stars'],""[""""I like other L'Oreal lipsticks but not this line.""""]"",['One Star']";;
"1,['1.0 out of 5 stars'],""[""""Not the color it used to be.  It had a pleasant pinkish coral color, but now has been changed to a garish 'traffic cone' orange!  Disappointing!!!!""""]"",['Not the color it used to be. It had ...']";;
"2,['4.0 out of 5 stars'],""[""""The lipstick color was very nice, however it didn't stay on my lips long enough.  Although I've had this problem with several other brands. But I must say the lipstick was very moisturizing!""""]"",['Lipstick Moisturizing!']";;
"3,['5.0 out of 5 stars'],""[""""Great color. Couldn't find this color anywhere else. Also stays on smoothly and feels smooth and moist, not waxy or too moist""""]"",['Great color. Goes on with smooth feel']";;
4,['5.0 out of 5 stars'],['love'],['Five Stars'];;
"5,['5.0 out of 5 stars'],""['Awesome, was looking for this color. all stores were out of this product.']"",['great seller']";;
6,['2.0 out of 5 stars'],['is it supposed to get everywhere?  it did.  i used to use a matte liquid that dried with a gloss over it.  tried this.  what a mess.'],['is it supposed to get everywhere? it did. ...'];;
"7,['5.0 out of 5 stars'],""[""""I like dark colors so this is great.  It's a matte and no grease feeling""""]"",['Five Stars']";;
8,['4.0 out of 5 stars'],['It was way more pink than my mom thought it woulb be so she gave it to me. It stays on well and is very bright without being neon. I enjoy this for summer and spring.'],['The Enduring Berry color is PINK'];;
"9,['5.0 out of 5 stars'],""[""""As with lots of cosmetics I love, they discontinued it.  So I've bought several online.  It feels good and lasts so much longer than regular lipsticks.""""]"",""['As with lots of cosmetics I love, they discontinued it']""";;
